Date;ADOBE_INC_USD;AIR_LIQUIDE_SA;ALIBABA_GROUP_HOLDING_LTD_REPR__8SH;ALLIANZ_SE;AMAZON_COM_INC_USD;AMUNDI_IS_GOVT_BOND_LOWEST_RATED;ANHEUSER BUSH_INBEV;ARCELORMITTAL_SA;ATOS_SE;AXA_SA;BERKSHIRE_HATHAWAY_INCB _USD;BLACKROCK_GF_SUSTAINABLE_ENERGY;BROWN_ADVISORY US_SUSTAINABLE_GROWTH_FD;CADEUR_Curncy;CANDRIAM_SRI_BOND_GLOBAL_HIGH_YIELD;CANDRIAM_SRI_EQUITY_EMERGING_MARKETS;CHFEUR_Curncy;COMGEST_GROWTH_EUROPE;DKKEUR_Curncy;ENBW_ENERGIE_BADEN _3_625%_2014 76_02APR;ENEL_S_P_A_;ENGIE_SA;EUR_Curncy;FFG_SICAV_GLOBAL_FLEXIBLE SUSTAINABLE;FLOSSBACH_VS MULTIPLE_OPPORT__II__D_SHS;GAM_MULTIBOND LOCAL_EMERGING_BOND;GBPEUR_Curncy;GLENCORE_FUNDING_LLC_3%_2017 22_27APR;GROUPE_BRUXELLES_LAMBERT_SA;ING_ARIA_CORPORATE_+_R_CAP;ING_ARIA_SUSTAINABLE_BONDS_R;ING_ARIA EURO_SHORT_DUR_RET_BD_R_CAP;INVESCO_FS_ASIAN_EQUITY_FUND;INVESCO_PHYSICAL_GOLD_USD;ISHARES_II__GLOBAL_WATER_UCITS_EUR;ISHARES_PLCCORE_S&P_500_UCITS_ETFUSD;ISHARES_V S&P_500_FINANCIALS_SECTOR;IVO_FUNDS_FIXED_INCOME;JPMORGAN_CHINA_A SHARE_OPPORTUNITIES;JPMORGAN_EMERGING_MARKETS_SUSTAINABLE;JPMORGAN_JAPAN_EQUITY_EUR;JUST_EAT_TAKEAWAY_COM_N_V;KBC_GROUP_SA NV;LVMH_MOET_HENNESSY_LOUIS_VUITTON_SE;LYXOR_IF_EURO_6M;MAINFIRST_SIC_TOP_EUROPEAN_IDEAS;MCDONALD'S_CORP_USD;MEDTRONIC_PLC_USD;MERCK_&_CO_INC_USD;MICHELIN_SA_ORD;MICROSOFT_CORP_USD;MULTI_ULS_LYXOR_EURO_STOXX_BANKS;NOKEUR_Curncy;NORDEA_1_EMERGING_MARKET_BOND;PEPSICO_INC_USD;PICTET_DIGITAL;PIMCO_FGIS_EMERGING_MARKETS_BONDS_ESG;POLAR_CF_PLC_GLOBAL_TECHNOLOGY_FUND;PRINCIPAL_GIF PREFERRED_SECURITIES;QUALCOMM_INC;ROCHE_HOLDING_LTD_CHF;ROYAL_DUTCH_SHELL_PLCA _EUR;ROYAL_PHILIPS_NV;SALESFORCE_COM_INC_USD;SEKEUR_Curncy;SOLVAY_SA;SSGA_SPDR_EUROPE S&P_US_DIVI_ARISTOUSD;THREADNEEDLE_LUXGLOBAL_EQUITY_INCOME;THREADNEEDLE_LUX PAN_EUROPEAN_SMALL;TOTALENERGIES_SE;UBAM_SICAV_POSITIVE_IMPACT_EQUITY;UBS_LUX_EQUITY_ALL_CHINA_USD;UNILEVER_PLC_EUR;USDEUR_Curncy;VEOLIA_ENVIRONNEMENT_SA;VISA_INCA _USD;WELLINGTON_MF GLOBAL_HEALTH_CARE_EQUITY
25/10/2021;646.97;166.84;176.17;232.46;3320.37;256.2087;55.86;28.435;53.5;27.95;290.26;18.27;25.4;0.6955;1155.69;159.91;0.9363;40.93;0.1344;100.061;7.061;12.086;1.1608;129.16;167.83;289.87;1.1856;102.18;115.16;713.79;586.85;101.71;9.72;174.99;67.5938;45.55;11.27;133.06;39.44;135.67;16.43;76.0022;80.58;769.69;996.0468;137.29;237.34;123.56;81.66;155.5;308.13;100.609;0.1031;143.62;159.22;554.16;17.68;90.25;12.68;131.93;389.8799;24.26;47.81;293.92;0.10007;135.5147;68.55;13.1611;14.2542;50.3675;147.31;120.58;52.95;0.8613;33.14;233.88;50.2515
26/10/2021;642.5;167.37;169.99;231.51;3376.07;256;58.75;29.315;53.5;28.25;290.85;18.43;25.51;0.696;1156.88;161.21;0.9376;41.22;0.1344;100.061;7.145;12.192;1.1596;129.7;167.78;289.89;1.1872;102.17;115.16;713.75;586.78;101.72;9.77;172.9;67.5938;45.55;11.33;132.96;39.26;135.92;16.55;81.35;80.52;774.15;996.0451;137.92;236.42;124.05;82.25;155.5;310.11;100.724;0.1031;143.93;161.17;555.68;17.71;90.66;12.7;131.94;391.0799;24.08;47.486;295.11;0.1001;135.5147;68.58;13.2372;14.3235;51.52;148.26;119.42;53.7975;0.8623;33.14;231.82;50.3942
27/10/2021;640.08;169.18;169.23;233.25;3392.49;257.05;58.47;29.175;53.5;28.03;287.78;18.54;25.34;0.6973;1157.74;161;0.9387;41.12;0.1344;100.061;7.216;12.328;1.1603;129.25;167.8;288.74;1.1844;102.156;115.16;714.65;588.53;101.71;9.67;173.48;67.5938;45.55;11.165;132.95;38.76;134.58;16.62;76.1246;80.1;771.6;996.1125;137.02;242.73;122.5;81.54;155.5;323.17;99.342;0.1023;144.24;160.61;551.82;17.77;90.58;12.72;131.2;385.0001;24.68;47.54;295.15;0.10039;135.5147;68.58;13.1235;14.236;51.49;147.41;116.76;53.4013;0.8618;33.2;215.78;49.9266
28/10/2021;639.28;166.08;169.79;233.955;3446.57;256.203;62.5;28.95;53.5;28.2;289.72;18.66;25.63;0.6933;1157.79;159.58;0.9386;41.54;0.1344;100.061;7.27;12.394;1.1681;128.91;167.24;288.17;1.1806;102.114;116.05;713.68;586.97;101.69;9.63;174.47;67.5938;45.55;11.1383;132.71;38.81;134.52;16.56;76.1246;80.5;782.62;996.1599;137.47;245.5;121.27;86.55;155.5;324.35;99.169;0.1027;144.59;161.62;545.32;17.76;91.22;12.71;133.69;391;23.91;47.686;298.38;0.10052;135.5147;68.58;13.1249;14.3006;51.4;147.51;116.01;54.265;0.8559;33.2;209.84;50.364
29/10/2021;650.36;168;164.94;232.25;3372.43;254.6499;61.285;29.325;53.5;28.92;287.01;18.71;25.85;0.6983;1156.55;158.43;0.9448;41.88;0.1344;100.061;7.236;12.296;1.1558;128.79;167.18;287.03;1.1841;102.095;116.3;712.33;585.39;101.65;9.52;172.03;67.5938;45.55;11.26;130.65;39.56;133.78;16.53;76.1246;80.56;784.08;995.8129;136.75;245.55;119.86;88.05;155.5;331.62;100.237;0.1024;144.11;161.6;542.28;17.73;91.04;12.69;133.04;384.0001;22.71;47.264;299.69;0.10068;135.5147;68.65;13.1932;14.2632;50.53;147.43;115.08;54.265;0.865;32.39;211.77;50.4933
30/10/2021;650.36;168;164.94;232.25;3372.43;254.6499;61.285;29.325;53.5;28.92;287.01;18.71;25.85;0.6983;1156.55;158.43;0.9448;41.88;0.1344;100.061;7.236;12.296;1.1558;128.79;167.18;287.03;1.1841;102.095;116.3;712.33;585.39;101.65;9.52;172.03;67.5938;45.55;11.26;130.65;39.56;133.78;16.53;76.1246;80.56;784.08;995.8129;136.75;245.55;119.86;88.05;155.5;331.62;100.237;0.1024;144.11;161.6;542.28;17.73;91.04;12.69;133.04;384.0001;22.71;47.264;299.69;0.10068;135.5147;68.65;13.1932;14.2632;50.53;147.43;115.08;54.265;0.865;32.39;211.77;50.4933
31/10/2021;650.36;168;164.94;232.25;3372.43;254.6499;61.285;29.325;53.5;28.92;287.01;18.71;25.85;0.6983;1156.55;158.43;0.9448;41.88;0.1344;100.061;7.236;12.296;1.1558;128.79;167.18;287.03;1.1841;102.095;116.3;712.33;585.39;101.65;9.52;172.03;67.5938;45.55;11.26;130.65;39.56;133.78;16.53;76.1246;80.56;784.08;995.8129;136.75;245.55;119.86;88.05;155.5;331.62;100.237;0.1024;144.11;161.6;542.28;17.73;91.04;12.69;133.04;384.0001;22.71;47.264;299.69;0.10068;135.5147;68.65;13.1932;14.2632;50.53;147.43;115.08;54.265;0.865;32.39;211.77;50.4933
01/11/2021;640.2;169.42;170.17;235.5;3318.11;254.1227;60.18;29.86;51.7053;29.305;286.24;18.71;25.69;0.6966;1156.55;158.43;0.9476;42.14;0.1344;100.061;7.285;12.402;1.1606;128.79;167.18;287.03;1.1773;102.061;119;712.33;585.39;101.65;9.52;173.43;69.895;45.55;11.1556;130.65;39.38;134.08;16.88;76.1246;82.3;798.52;995.8129;136.75;250.58;120.23;87.84;155.5;329.37;102.016;0.1025;144.11;161.26;542.28;17.69;91.34;12.69;134.81;391.488;23.145;47.73;302.76;0.10113;135.5147;68.6544;13.1932;14.2632;51.1;147.43;115.08;52.8925;0.8616;32.39;212.46;50.8432
02/11/2021;640.4;167.08;162.9;233.75;3312.75;255.825;60.6;28.79;51.7053;29.305;287.93;19.02;25.61;0.6959;1156.62;158.57;0.9442;42.41;0.1344;100.061;7.231;12.458;1.1579;129.23;167.59;285.32;1.1756;102.06;118.55;714.28;587.79;101.7;9.57;172.975;69.895;46.149;11.3;132.02;39.3;134.23;16.83;76.1246;82.36;790.11;996.0698;138.15;249.24;121.3;89.02;155.5;333.13;101.63;0.1013;143.88;162.74;542.35;17.68;91.7;12.69;135.23;397.5201;22.5101;47.816;302.95;0.10071;135.5147;69.2346;13.285;14.399;50.975;146.8;112.37;53.45;0.8636;32.39;209.14;51.0809
03/11/2021;655.18;169.75;166.24;235.2;3384;256.3;60.55;28.62;51.7053;29.81;288.72;18.86;25.72;0.6951;1156.75;159.01;0.9444;42.73;0.1344;100.061;7.256;12.46;1.1612;129.6;167.9;285.16;1.1785;101.973;118.55;714.32;588.08;101.71;9.56;170.56;69.895;46.149;11.23;131.87;39.13;134.07;16.83;76.1246;83.9;790.01;996.1064;138.74;250.4;121.18;88.68;158.7;334;102.43;0.1013;143.98;164.3;543.99;17.68;92.34;12.69;138.48;393;22.332;47.15;302.89;0.10087;135.5147;69.2246;13.3177;14.4516;48.43;146.62;112.28;53.25;0.8612;32.39;208.1;51.8175
04/11/2021;674.08;171.33;164.79;233.75;3477;257.4991;58.08;28.44;50.48;29.625;287.69;19.05;26.14;0.6946;1159.35;160.08;0.9484;43.25;0.1345;100.061;7.252;12.66;1.1554;130.31;168.55;286.47;1.1684;101.954;118.55;716.46;590.29;101.76;9.63;173.47;69.895;46.149;11.0356;131.79;39.56;135.29;17.2;76.1246;83.96;803.955;996.2556;140.05;253.46;120.69;90.54;158.7;336.44;101.195;0.1012;144.1;164.31;550.69;17.73;94.09;12.71;156.11;404.66;22.66;47.456;308.04;0.10075;123.14;69.5948;13.3535;14.5906;50.46;147.74;113.45;53.3935;0.8654;32.39;208.78;51.6831
05/11/2021;662.72;174.67;158.73;235.25;3518.99;258.8301;60.92;27.995;50.48;29.59;287.88;19.05;25.93;0.694;1162.8;160.15;0.9476;43.09;0.1345;100.061;7.294;12.71;1.1567;130.63;169.57;288.05;1.1666;101.948;119.82;717.6;592.03;101.78;9.6;175.41;69.895;46.7;11.0944;131.9;39.29;136.11;17.29;70.4568;84.68;818.5;996.2367;139.71;254.71;122.98;81.61;158.7;336.06;102.112;0.1011;144.68;166;550.64;17.82;94.26;12.73;163.03;397.38;22.535;48.036;307.25;0.10087;123.14;70.0551;13.3944;14.4856;50.46;146.49;112.12;53.4275;0.8644;32.39;216.67;51.4546
06/11/2021;662.72;174.67;158.73;235.25;3518.99;258.8301;60.92;27.995;50.48;29.59;287.88;19.05;25.93;0.694;1162.8;160.15;0.9476;43.09;0.1345;100.061;7.294;12.71;1.1567;130.63;169.57;288.05;1.1666;101.948;119.82;717.6;592.03;101.78;9.6;175.41;69.895;46.7;11.0944;131.9;39.29;136.11;17.29;70.4568;84.68;818.5;996.2367;139.71;254.71;122.98;81.61;158.7;336.06;102.112;0.1011;144.68;166;550.64;17.82;94.26;12.73;163.03;397.38;22.535;48.036;307.25;0.10087;123.14;70.0551;13.3944;14.4856;50.46;146.49;112.12;53.4275;0.8644;32.39;216.67;51.4546
07/11/2021;662.72;174.67;158.73;235.25;3518.99;258.8301;60.92;27.995;50.48;29.59;287.88;19.05;25.93;0.694;1162.8;160.15;0.9476;43.09;0.1345;100.061;7.294;12.71;1.1567;130.63;169.57;288.05;1.1666;101.948;119.82;717.6;592.03;101.78;9.6;175.41;69.895;46.7;11.0944;131.9;39.29;136.11;17.29;70.4568;84.68;818.5;996.2367;139.71;254.71;122.98;81.61;158.7;336.06;102.112;0.1011;144.68;166;550.64;17.82;94.26;12.73;163.03;397.38;22.535;48.036;307.25;0.10087;123.14;70.0551;13.3944;14.4856;50.46;146.49;112.12;53.4275;0.8644;32.39;216.67;51.4546
08/11/2021;666.02;172.83;162.16;236.495;3488.98;258.15;60.32;28.805;50.73;29.656;288.8;19.11;26.07;0.6936;1164.42;160.28;0.9447;43.11;0.1344;100.061;7.195;12.738;1.1587;130.52;170;289.35;1.1705;101.964;118.71;717.07;590.82;101.79;9.62;176.395;69.895;46.8;11.1439;131.71;39.11;135.55;17.18;70.45;84.84;821.425;996.4078;140.58;253.1;123.02;82.68;158.7;336.99;101.835;0.1015;145.16;162.43;552.1;17.85;94.93;12.73;165.85;405.3;22.65;48.39;309.96;0.10063;123.14;69.7151;13.3892;14.508;50.92;147.15;111.7;53.639;0.863;32.39;220.49;51.5105
09/11/2021;667.92;173.58;160.19;237.99;3576.23;259.2054;60;27.745;50.73;29.41;286.35;19.04;26.05;0.6934;1163.74;160.87;0.9467;43.22;0.1345;100.061;7.094;12.718;1.1593;131.2;169.76;290.81;1.1694;101.964;118.71;718.02;592.73;101.8;9.63;176.69;69.895;46.8;10.86;131.5;39.17;136.86;17.03;72.9877;85.06;820.98;996.3913;139.92;252.65;122.29;82.72;156.5552;335.95;101.094;0.1014;145.4;163.51;546.66;17.86;95.23;12.74;166.74;404.25;22.6;47.9956;309.71;0.10059;118.4101;69.4;13.3779;14.5219;49.92;147.17;111.92;52.985;0.8625;34.7;213.39;51.1945
10/11/2021;647.5;175.67;163.97;236.25;3482.05;257.7297;60.87;27.36;50.73;29.56;285.32;18.95;25.63;0.6973;1161.84;161.28;0.9488;43.05;0.1345;100.061;7.16;12.86;1.1479;131.89;170.1;289.28;1.1679;101.942;118.71;716.69;590.32;101.78;9.66;179.76;69.895;46.8;11.0594;131.58;38.99;136.78;16.85;72.9877;85.74;801.92;996.599;139.29;253.13;122.41;84.01;156.5552;330.8;101.595;0.1007;145.3;164.04;549.7;17.78;92.7;12.71;159.8;401.34;22.24;47.86;299.67;0.10007;118.4101;69.4;13.4553;14.4099;49.78;147.74;113.44;52.212;0.8713;34.7;215.56;50.995
11/11/2021;643.17;175.2499;167.85;234.75;3472.5;257.3127;60.62;28.48;50.73;29.6;284.65;18.91;25.73;0.6944;1161.84;162.14;0.9484;43.25;0.1345;100.061;7.099;13.154;1.1451;132.54;170.63;289.68;1.1678;101.942;118.71;715.98;589.49;101.77;9.71;180.06;69.895;46.55;11.11;131.61;39.55;137.07;16.97;72.9877;85.94;806;996.599;139.69;250.16;119.58;84.02;152.9175;332.43;102.033;0.1007;145.3;162.69;547.9;17.74;93.4;12.7;164.42;401.4501;22.5175;47.9;302.98;0.10019;118.4101;69.6551;13.5243;14.4632;50.74;148.84;114.9;52.385;0.8734;34.11;210.42;50.995
12/11/2021;657.6;174.21;166.81;234.75;3525.15;257.45;59.72;27.6;48.65;29.485;285.99;18.98;26.06;0.6963;1163.03;163.57;0.9486;43.55;0.1345;100.061;7.099;13.16;1.1445;133.12;170.69;287.8;1.1723;101.944;117.725;716.44;590.13;101.77;9.81;180.16;69.895;46.55;11.0906;132.32;39.54;136.82;17.23;72.9877;81.94;827.3;996.4501;139.85;250.67;119.31;84;152.9175;336.72;101.332;0.1005;144.39;162.65;546.52;17.72;94.89;12.69;164.94;395.01;21.81;47.544;306.65;0.09975;118.4101;69.6551;13.6005;14.4991;49.19;149.88;115.72;53.44;0.8739;34.11;212.09;50.9593
13/11/2021;657.6;174.21;166.81;234.75;3525.15;257.45;59.72;27.6;48.65;29.485;285.99;18.98;26.06;0.6963;1163.03;163.57;0.9486;43.55;0.1345;100.061;7.099;13.16;1.1445;133.12;170.69;287.8;1.1723;101.944;117.725;716.44;590.13;101.77;9.81;180.16;69.895;46.55;11.0906;132.32;39.54;136.82;17.23;72.9877;81.94;827.3;996.4501;139.85;250.67;119.31;84;152.9175;336.72;101.332;0.1005;144.39;162.65;546.52;17.72;94.89;12.69;164.94;395.01;21.81;47.544;306.65;0.09975;118.4101;69.6551;13.6005;14.4991;49.19;149.88;115.72;53.44;0.8739;34.11;212.09;50.9593
14/11/2021;657.6;174.21;166.81;234.75;3525.15;257.45;59.72;27.6;48.65;29.485;285.99;18.98;26.06;0.6963;1163.03;163.57;0.9486;43.55;0.1345;100.061;7.099;13.16;1.1445;133.12;170.69;287.8;1.1723;101.944;117.725;716.44;590.13;101.77;9.81;180.16;69.895;46.55;11.0906;132.32;39.54;136.82;17.23;72.9877;81.94;827.3;996.4501;139.85;250.67;119.31;84;152.9175;336.72;101.332;0.1005;144.39;162.65;546.52;17.72;94.89;12.69;164.94;395.01;21.81;47.544;306.65;0.09975;118.4101;69.6551;13.6005;14.4991;49.19;149.88;115.72;53.44;0.8739;34.11;212.09;50.9593
15/11/2021;659.73;171.88;166.54;233.5;3545.68;257.3169;59.5;26.885;48.65;29.47;284.67;19.1;25.93;0.7028;1158.83;163.76;0.951;43.71;0.1345;100.061;7.15;13.376;1.1368;133.33;172.27;287.54;1.1801;101.941;116.94;714.91;588.7;101.73;9.83;180.375;70.8555;46.65;11.07;132.56;39.51;137.64;17.32;72.9877;79.34;820;996.1443;140.14;252.94;117.58;83.69;152.9175;336.07;102.063;0.101;144.41;163.8;552.88;17.72;94.8;12.68;168.51;394.2501;22.6;42.4;305.49;0.09992;118.4101;69.6551;13.634;14.5698;50.22;149.94;115.95;52.4125;0.8797;34;212.3;50.6546
16/11/2021;671.03;171.92;168.43;233.26;3540.7;257.2306;59.42;26.925;47.355;29;283.36;19.07;26.34;0.7033;1157.76;165.68;0.9496;43.71;0.1345;100.061;7.087;13.472;1.132;133.76;172.83;285.06;1.1864;101.947;113.47;715.07;589.01;101.73;9.93;179.52;70.8555;47.25;11.08;132.36;39.51;137.74;17.32;72.9877;76.86;827.03;996.0253;139.84;252.46;117.99;84.11;152.9175;339.51;101.1;0.1011;143.93;163.31;552.88;17.67;95.7;12.67;181.81;397.625;22.68;41.508;307.09;0.09935;118.4101;69.6551;13.7211;14.5753;49.17;150.75;117.91;52.83;0.8834;34;215.18;50.7763
17/11/2021;670.67;169.58;161.58;234.9999;3549;256.9249;58.562;27.23;47.355;28.88;281.59;19.09;26.18;0.7006;1157.24;166.25;0.9517;43.69;0.1345;100.061;7.068;13.462;1.1319;134.16;173.56;285.45;1.1917;101.958;113.47;714.35;588.77;101.7;9.98;180.415;70.8555;46.8301;11.1;132.15;39.63;137.54;17.41;72.9877;77.86;824.134;995.6668;139.16;252.69;117.83;82.6;152.9175;339.12;101.014;0.101;143.59;163.37;549.21;17.63;95.19;12.67;183.54;397.625;22.55;41.166;308.02;0.09967;118.4101;69.55;13.7356;14.5991;48.64;150.62;117.61;51.46;0.8835;34;205.06;50.6574
18/11/2021;670.96;171.08;143.6;232.75;3696.06;257.875;58.23;27.165;47.355;28.92;280.63;19.09;26.33;0.6977;1158.26;164.69;0.95;43.72;0.1345;100.061;7.042;13.35;1.1371;133.29;173.28;284.43;1.187;101.931;118.38;715.2;589.98;101.7;9.85;180.135;70.8555;46.8301;10.99;132.07;39.05;136.79;17.45;68.1786;78.2;832.25;995.7242;137.96;253.48;117.67;83.05;158.7125;341.27;99.908;0.0997;143.58;163.42;541.88;17.65;95.94;12.67;186.32;399.7499;22.16;42.636;302.99;0.09919;120.3301;69.5348;13.6339;14.5768;47.57;149.49;115.6;50.67;0.8793;34;203.33;50.1299
19/11/2021;688.37;171.83;140.34;227;3676.57;258.9699;58.08;26.43;44.17;28.4;279.99;19.09;26.55;0.7013;1158.08;163.83;0.9545;43.72;0.1345;100.061;6.95;13.112;1.129;133.37;172.2;283.39;1.1915;101.877;111.75;716.76;592.03;101.71;9.91;179.72;70.8555;46.8;10.7804;132.09;39.31;136.42;17.74;68.1786;74.86;826;995.7486;137.11;251.95;117.22;80.7;156.34;343.11;97.002;0.0994;143.72;163.81;541.16;17.66;95.83;12.68;185;396.95;21.58;41.394;301.17;0.09903;120.3301;69.5348;13.6032;14.6548;46.91;150.18;114.21;51.67;0.8864;33.26;200.86;49.9231
20/11/2021;688.37;171.83;140.34;227;3676.57;258.9699;58.08;26.43;44.17;28.4;279.99;19.09;26.55;0.7013;1158.08;163.83;0.9545;43.72;0.1345;100.061;6.95;13.112;1.129;133.37;172.2;283.39;1.1915;101.877;111.75;716.76;592.03;101.71;9.91;179.72;70.8555;46.8;10.7804;132.09;39.31;136.42;17.74;68.1786;74.86;826;995.7486;137.11;251.95;117.22;80.7;156.34;343.11;97.002;0.0994;143.72;163.81;541.16;17.66;95.83;12.68;185;396.95;21.58;41.394;301.17;0.09903;120.3301;69.5348;13.6032;14.6548;46.91;150.18;114.21;51.67;0.8864;33.26;200.86;49.9231
21/11/2021;688.37;171.83;140.34;227;3676.57;258.9699;58.08;26.43;44.17;28.4;279.99;19.09;26.55;0.7013;1158.08;163.83;0.9545;43.72;0.1345;100.061;6.95;13.112;1.129;133.37;172.2;283.39;1.1915;101.877;111.75;716.76;592.03;101.71;9.91;179.72;70.8555;46.8;10.7804;132.09;39.31;136.42;17.74;68.1786;74.86;826;995.7486;137.11;251.95;117.22;80.7;156.34;343.11;97.002;0.0994;143.72;163.81;541.16;17.66;95.83;12.68;185;396.95;21.58;41.394;301.17;0.09903;120.3301;69.5348;13.6032;14.6548;46.91;150.18;114.21;51.67;0.8864;33.26;200.86;49.9231
22/11/2021;673.57;173.74;136.62;228.75;3572.57;257.9924;59.35;26.96;44.17;28.73;284.97;19.11;26.01;0.7009;1156.96;163.33;0.9538;43.38;0.1345;100.061;6.952;13.04;1.1237;132.75;172.15;281.49;1.1924;101.892;112;715.61;590.4;101.67;9.96;175.64;70.8838;46.8;10.7804;131.89;39.57;135.25;17.75;68.1786;75.2;823.18;995.691;136.61;253.48;116.89;81.64;156.34;339.83;98.05;0.0996;143.59;164.15;536.48;17.58;93.72;12.66;181.4;392.51;21.4;39.338;296.84;0.09889;120.3301;70.35;13.7152;14.5384;48.27;149.43;114.55;51.29;0.8901;32.35;195.58;49.2259
23/11/2021;665.16;171.77;133.66;227.64;3580.04;256.4225;58.25;26.91;44.17;28.73;288.56;18.8;25.88;0.7016;1153.74;161.47;0.9525;42.5;0.1345;100.061;6.907;13.07;1.1248;131.34;171.06;279.54;1.1893;101.879;111.1;713.73;587.63;101.65;9.88;172.54;70.8838;46.8;11.0344;131.52;39.47;133.51;17.75;68.1786;74.84;808.01;995.7084;134.8;255.65;113.38;82.8;156.34;337.68;97.783;0.0999;142.11;165.25;528.36;17.43;92.8;12.63;180.94;379.5001;21.76;38.28;291.42;0.0983;120.3301;69.85;13.6843;14.2304;48.83;146.77;113.52;51.735;0.889;32.55;198.49;48.8419
24/11/2021;668.32;170.67;136.52;227.71;3580.41;255.9499;58.92;26.33;44.17;28.71;287.28;18.43;26;0.7048;1151.57;160.86;0.956;42.51;0.1345;100.061;7.045;13.064;1.1199;131.57;170.26;279.11;1.19;101.868;111.1;713.15;587.32;101.64;9.89;173.505;70.8838;46.8;11.1156;131.38;39.38;132.18;17.27;68.1786;75.54;814.99;995.6196;134.34;257.11;114.44;82.28;155.69;337.91;97.792;0.0996;141.93;163.74;522;17.43;93.42;12.61;180.71;388.5;21.89;38.85;289.17;0.09783;120.3301;70.11;13.7297;14.1187;47.85;146.75;113.34;52.46;0.8929;32.55;203.25;49.0053
25/11/2021;668.32;170.67;136.52;227.71;3580.41;256.2;58.92;26.075;44.17;28.71;287.28;18.73;26;0.7054;1151.57;161.09;0.9533;42.76;0.1345;100.061;7.149;13.228;1.1209;131.73;171.04;279.42;1.1885;101.868;111.1;712.95;587.7;101.6;9.88;173.145;70.8838;46.8;11.1156;131.31;39.29;132.55;17.3;68.1786;75.32;814.99;995.3772;134.81;257.11;114.44;82.28;155.69;337.91;97.796;0.0995;141.93;163.74;522;17.43;93.42;12.61;180.71;388.5;21.89;38.85;289.17;0.09817;120.3301;70.11;13.7133;14.212;47.85;147.3;114.25;52.46;0.8921;32.55;203.25;49.0053
26/11/2021;662.1;169.17;133.35;217.75;3504.56;257.8351;58.83;24.24;41.545;27.21;283.09;18.46;25.55;0.6906;1151.57;158.21;0.9574;41.63;0.1345;100.061;6.816;12.812;1.1317;129.68;170.76;277.72;1.1782;101.889;109.25;711.98;589.58;101.51;9.57;173.62;70.8838;45.75;10.6904;130.6;38.96;129.66;17.14;68.1786;71.78;785.39;994.7958;130.15;250.01;111.05;79.16;155.69;329.68;91.496;0.0973;141.31;161.14;519.7;17.33;91.71;12.59;175.74;383.5001;20.37;36.888;284.21;0.09642;120.3301;70.11;13.2178;14.0019;46.11;143.88;111.81;51.9;0.8834;32.55;197.65;48.4967
27/11/2021;662.1;169.17;133.35;217.75;3504.56;257.8351;58.83;24.24;41.545;27.21;283.09;18.46;25.55;0.6906;1151.57;158.21;0.9574;41.63;0.1345;100.061;6.816;12.812;1.1317;129.68;170.76;277.72;1.1782;101.889;109.25;711.98;589.58;101.51;9.57;173.62;70.8838;45.75;10.6904;130.6;38.96;129.66;17.14;68.1786;71.78;785.39;994.7958;130.15;250.01;111.05;79.16;155.69;329.68;91.496;0.0973;141.31;161.14;519.7;17.33;91.71;12.59;175.74;383.5001;20.37;36.888;284.21;0.09642;120.3301;70.11;13.2178;14.0019;46.11;143.88;111.81;51.9;0.8834;32.55;197.65;48.4967
28/11/2021;662.1;169.17;133.35;217.75;3504.56;257.8351;58.83;24.24;41.545;27.21;283.09;18.46;25.55;0.6906;1151.57;158.21;0.9574;41.63;0.1345;100.061;6.816;12.812;1.1317;129.68;170.76;277.72;1.1782;101.889;109.25;711.98;589.58;101.51;9.57;173.62;70.8838;45.75;10.6904;130.6;38.96;129.66;17.14;68.1786;71.78;785.39;994.7958;130.15;250.01;111.05;79.16;155.69;329.68;91.496;0.0973;141.31;161.14;519.7;17.33;91.71;12.59;175.74;383.5001;20.37;36.888;284.21;0.09642;120.3301;70.11;13.2178;14.0019;46.11;143.88;111.81;51.9;0.8834;32.55;197.65;48.4967
29/11/2021;687.49;168.17;131.61;217.25;3561.57;257.7959;56.94;24.44;42.081;27.99;282.12;18.54;26.12;0.6952;1148.52;156.51;0.9597;42.06;0.1345;100.061;6.789;12.894;1.1291;129.99;167.88;278.1;1.1792;101.881;109.25;711.75;589.09;101.49;9.51;172.66;70.8838;46.9;10.72;130.38;38.97;129.86;16.99;68.1786;72.58;795.92;994.7002;131.07;250.3;110.28;74.89;155.69;336.63;91.956;0.0982;140.87;164.14;517.3;17.32;93.53;12.59;183.74;390;21.48;35.562;296.74;0.09765;120.3301;68.5858;13.319;14.1016;46.2;144.91;111.72;53.19;0.8855;31.41;196.29;48.2409
30/11/2021;669.85;163.58;127.53;219.75;3507.07;258.5247;55.18;23.93;42.27;27.99;276.69;18.63;25.49;0.6901;1148.91;156.32;0.9603;41.65;0.1345;100.061;6.707;12.81;1.1338;128.69;168.54;279.64;1.1731;101.87;109.25;712.25;590.05;101.49;9.34;171.63;70.8838;45.7254;10.65;130.15;38.9;129.52;16.82;68.1786;74.02;784.5;994.7952;131.06;244.6;106.7;74.91;155.69;330.59;91.798;0.0975;141.01;159.78;515.99;17.34;91.82;12.6;180.56;385;20.864;35.096;284.96;0.09774;120.3301;67.5;13.0877;13.9982;46.97;143.98;109.71;52.399;0.8819;31.41;193.77;47.5618
